wall_time,gain,lux_est,raw_R,raw_G,raw_B,raw_IR,raw_CLR1,raw_CLR2,cal_R,cal_G,cal_B,cal_IR,cal_CLR1,cal_CLR2
1779232456.402028,33.0,232.20086999162325,756772.56,839691.75,156698.38,7576948.0,930844.12,6992722.0,795.8414378179785,751.0790185217908,524.1710486065858,2939.7617853088395,189.61559985407197,1417.6283253648423
1779232456.529589,33.0,232.60210000288114,757922.12,841142.69,157872.2,7647623.0,936243.44,7059461.5,797.0503446039988,752.3768407180121,528.0975886274551,2967.182808150319,190.71545672441894,1431.1583649718348
1779232456.659029,33.0,232.13147728136298,755995.25,839440.81,156353.92,7583156.5,930663.06,6998949.0,795.0239986814032,750.8545602382507,523.0187970044759,2942.1706062541716,189.5787174161085,1418.8907195486877
1779232456.786442,33.0,232.2369213490658,755151.44,839822.12,156991.2,7595499.5,932357.31,7010941.0,794.1366264388826,751.1956305662043,525.1505594761493,2946.9595370632605,189.92384096918283,1421.3218470663803
1779232456.913603,33.0,232.01381330505092,755936.69,839015.31,156951.42,7581293.0,930789.5,6998195.0,794.9624154831452,750.4739632842125,525.0174915764457,2941.4475913823626,189.6044736044223,1418.7378617978254
1779232457.041353,33.0,232.28192954832446,755974.38,839984.88,156392.86,7564826.5,929754.75,6981518.0,795.0020512540185,751.341214491561,523.1490550239445,2935.0587937506793,189.3936920807135,1415.3569483878387
1779232457.169247,33.0,232.30633065119113,756573.0,840073.12,156417.41,7585158.5,931677.62,7000778.5,795.6315754026037,751.4201425179401,523.23117711891,2942.9473574070353,189.78538617928223,1419.2616124600968
1779232457.296865,33.0,232.60073393932538,756781.5,841137.75,156901.48,7606192.0,932238.0,7021212.0,795.8508393513191,752.3724220365716,524.8504375062796,2951.1080943569646,189.89953718218723,1423.4040777813755
1779232457.423993,33.0,232.32720874804556,755916.81,840148.62,156465.64,7568954.0,929540.31,6985312.5,794.9415091651575,751.4876749974463,523.3925110757403,2936.6602125236286,189.35001004162763,1416.1262040054075
1779232457.551384,33.0,231.9501088391919,756263.31,838784.94,156465.64,7602173.0,931337.75,7005803.0,795.3058974540298,750.2679042470753,523.3925110757403,2949.5487722374046,189.71615369176067,1420.2802248861015
1779232457.677118,33.0,232.26051498116672,757421.81,839907.44,157117.3,7613959.0,932489.81,7028364.0,796.5242057733908,751.271946740396,525.5723760209615,2954.121593959508,189.95083159676577,1424.853996394329
1779232457.804799,33.0,232.03768070292517,756242.44,839101.62,156573.97,7590879.5,932139.88,7006582.0,795.2839500266451,750.5511649836319,523.7548852731989,2945.167034402806,189.87954985857638,1420.4381508647775
1779232457.931717,33.0,232.31229542667657,757368.19,840094.69,156861.72,7624817.0,933572.12,7038977.5,796.4678176058602,751.4394362342705,524.7174365084862,2958.3343631991656,190.17130122800546,1427.0056618303724
1779232458.058812,33.0,232.00216581578587,755933.69,838973.19,156360.7,7587199.5,930585.19,7002200.0,794.9592606061852,750.4362882108771,523.0414767520876,2943.7392400758636,189.56285507520371,1419.549791893586
1779232458.186245,33.0,232.32639851196893,755372.81,840145.69,156262.53,7585445.5,931703.94,7002097.0,794.3694248097562,751.4850542005595,522.7130887250913,2943.0587098450333,189.79074763828586,1419.5289107949934
1779232458.313678,33.0,232.1352629919052,756671.31,839454.5,156369.16,7594358.5,931913.31,7009261.0,795.7349607205808,750.8668055315544,523.0697762601693,2946.516843224391,189.83339690392387,1420.9812621572974
1779232458.442521,33.0,232.0840356085637,757285.81,839269.25,156814.33,7617909.0,933922.06,7032035.0,796.3811846845405,750.7011049775342,524.558912431891,2955.654144935438,190.24258500322333,1425.598214966498
1779232458.570043,33.0,231.89806845446296,756375.44,838596.75,156850.72,7586308.5,930700.5,7003356.0,795.4238162385354,750.0995739514691,524.680640457789,2943.3935431342047,189.5863440508006,1419.784146747693
1779232458.697738,33.0,232.12632827257582,756490.62,839422.19,156259.98,7598366.5,931684.69,7013475.5,795.5449424812839,750.8379052082054,522.7045587315206,2948.0718974804736,189.78682635842947,1421.835664002137
1779232458.825162,33.0,232.08457207886696,757117.06,839271.19,156562.12,7576363.5,930201.88,6992662.0,796.2037228555442,750.7028402491931,523.7152458913112,2939.535006563161,189.48477373589196,1417.6161616180896
1779232458.952488,33.0,232.20629829680541,755918.81,839711.38,157019.97,7590285.5,931556.25,7006034.5,794.9436124164641,751.0965769664624,525.2467978742004,2944.936569775033,189.76066276441628,1420.3271566756566
1779232459.080162,33.0,232.1588538586953,757075.31,839539.81,156667.91,7581756.5,931517.81,6998169.5,796.1598174845185,750.9431127610468,524.0691235461542,2941.6274236297913,189.7528324268745,1418.7326922054554
1779232459.207645,33.0,232.53187769936835,757091.25,840888.75,156516.42,7612285.5,932731.56,7026073.0,796.1765803974322,752.1496990246903,523.5623750261414,2953.4722967295793,190.00007676067648,1424.3895439974783
1779232459.335076,33.0,232.0734582945944,757737.5,839231.0,157084.3,7607938.0,931914.31,7022721.0,796.8561934758845,750.6668915028175,525.4619878688695,2951.7855206870845,189.83360060677356,1423.7099960122127
1779232459.462271,33.0,232.24262618533214,756296.06,839842.75,157096.98,7593394.5,931155.69,7009911.5,795.3403381941757,751.2140834808032,525.5044036800371,2946.142823188746,189.6790675509475,1421.1131374450108
1779232459.590050,33.0,232.3391355337056,756923.44,840191.75,156829.56,7589506.5,932164.12,7005871.0,796.00010709655,751.5262534854079,524.6098582366293,2944.6343274433243,189.8844876156527,1420.2940104657548
1779232459.718015,33.0,231.96583516194838,755621.0,838841.81,156588.36,7582999.0,931677.62,6999538.5,794.6304277806514,750.3187727518373,523.8030211977019,2942.1094982089285,189.78538617928223,1419.0102283605356
1779232459.844889,33.0,232.10598388071384,757268.94,839348.62,156982.73,7620725.0,933975.69,7034874.5,796.363443759769,750.7720990556588,525.1222265171123,2956.74671798562,190.25350958705175,1426.1738642815822
1779232459.972219,33.0,232.37653636283886,757282.81,840327.0,157130.0,7624639.5,933741.06,7037226.0,796.3780298075806,751.6472305430664,525.6148587340394,2958.265495402146,190.20571478743082,1426.650581789742
1779232460.102384,33.0,232.5646825818828,757132.94,841007.38,156572.28,7582034.5,932083.19,6998915.0,796.2204226709187,752.2558099921581,523.7492320617735,2941.7352841794896,189.8680019440279,1418.883826758861
1779232460.230275,33.0,231.97831500977668,757581.62,838886.94,156432.64,7624994.0,934851.62,7039047.0,796.6922660690465,750.3591401796532,523.2821229236482,2958.4030370023906,190.43193902417406,1427.0197515036946
1779232460.357423,33.0,232.10816294565706,757116.06,839356.5,156407.25,7607577.0,933885.69,7023107.5,796.2026712298909,750.7791474786854,523.1971909484477,2951.645457167512,190.23517633058034,1423.788350814213
1779232460.485262,33.0,232.24343918671957,757267.94,839845.69,156287.08,7573530.0,930585.19,6990029.5,796.3623921341157,751.2167132223892,522.7952108200567,2938.4356437301744,189.56285507520371,1417.082477229303
1779232460.612432,33.0,232.09405986036467,758348.0,839305.5,157019.97,7632984.5,936005.75,7046414.0,797.4982109372311,750.7335295123964,525.2467978742004,2961.503251831041,190.66703859407795,1428.513256875846
1779232460.740377,33.0,232.5993872329455,757058.44,841132.88,156288.77,7581514.5,930762.19,6997469.5,796.142076559747,752.368065968026,522.8008640314821,2941.5335306332913,189.5989104795975,1418.5907818266708
1779232460.866974,33.0,232.47304571121234,757108.12,840676.0,157101.22,7600268.5,933521.56,7016233.5,796.1943213222036,751.9594005476712,525.5185868850331,2948.809849874453,190.16100201192555,1422.3947908945484
1779232460.994308,33.0,232.04580518617792,755389.69,839131.0,156880.33,7573233.0,930656.0,6990824.5,794.387176250784,750.5774445100941,524.7796887360751,2938.3204114162877,189.57727927398972,1417.2436468737799
1779232461.120958,33.0,232.27568824175486,756550.19,839962.31,157137.61,7627820.5,933874.56,7040926.0,795.6075878214516,751.3210263053033,525.6403149109309,2959.4996839222554,190.23290911786341,1427.400679506175
1779232461.248714,33.0,232.12876451142733,756401.25,839431.0,156331.92,7589387.5,930304.0,7005708.5,795.4509586966475,750.8457854882644,522.9452049030813,2944.588156920252,189.50557587090154,1420.2610669849655
1779232461.375479,33.0,231.87366458628543,756257.31,838508.5,156857.48,7585223.5,931437.88,7002346.5,795.2995877001099,750.0206369803907,524.7032533034902,2942.97257660031,189.73655045809937,1419.5794917085743
1779232461.502510,33.0,232.27325200290338,758241.81,839953.5,157240.02,7649746.5,935014.5,7062169.5,797.386538809106,751.3131460252444,525.9828861429232,2968.006699795227,190.46511814433032,1431.7073554086187
1779232461.629688,33.0,232.5955821652274,757581.62,841119.12,156743.23,7580163.0,931131.44,6996169.0,796.6922660690465,752.3557580618273,524.3210761405655,2941.0091654069697,189.6741277568427,1418.3271326158003
1779232461.757379,33.0,232.3339837596076,758405.62,840173.12,156482.56,7612889.5,933373.88,7028663.5,797.5588056073749,751.5095895106635,523.4491100919038,2953.7066412332406,190.13091917508444,1424.9147137635375
1779232461.885740,33.0,232.09758563168776,757099.19,839318.25,156950.58,7630649.5,933933.19,7043804.0,796.1849303051195,750.7449340039688,525.0146816962105,2960.5973008110923,190.24485221594026,1427.9841338920921
1779232462.013249,33.0,232.38358790548506,757831.81,840352.5,156625.59,7630017.5,935349.31,7042258.0,796.9553722912484,751.6700395262109,523.9275591038349,2960.3520926549436,190.53331989543247,1427.6707146840909
1779232462.140605,33.0,232.63516205930387,758359.94,841262.25,157213.78,7635945.0,934455.12,7048166.5,797.5107673475316,752.4837835425124,525.8951108365325,2962.6518890878106,190.35117084427498,1428.868539645589
1779232462.269342,33.0,231.97667241513676,757076.31,838881.0,156488.5,7593264.0,932261.25,7009330.0,796.1608691101718,750.3538270282855,523.4689799592804,2946.092190808402,189.90427327344233,1420.9952504660632
1779232462.396060,33.0,232.61103472221052,756370.5,841175.0,156287.92,7573586.0,929511.0,6990165.0,795.4186212078082,752.4057410413611,522.7980207002919,2938.4573710351497,189.34403951110343,1417.1099470240536
1779232462.523281,33.0,232.46167475303147,757094.19,840634.88,156711.08,7598905.5,932957.12,7014015.5,796.1796721768529,751.9226199442633,524.2135313196636,2948.28102279086,190.0460239754508,1421.9451377229136
1779232462.650423,33.0,232.55057949659044,756100.5,840956.38,156228.67,7582434.0,930843.12,6998751.0,795.1346822814141,752.2101920258691,522.5998237908539,2941.8902852212323,189.61539615122228,1418.850579184403
1779232462.778523,33.0,232.4291298097361,756583.94,840517.19,156996.28,7605598.0,932427.12,7021212.0,795.6430801872509,751.817349778527,525.1675525613804,2950.877629729192,189.93806146511915,1423.4040777813755
1779232462.907995,33.0,232.44919490520314,757311.62,840589.75,156576.52,7603658.0,932646.62,7018367.0,796.4083271426524,751.8822525164472,523.7634152667695,2950.1249338068365,189.98277424062442,1422.8273134561725
1779232463.034907,33.0,232.62378833581218,757532.0,841221.12,156645.06,7607307.0,933637.88,7022250.0,796.6400844041291,752.4469939944051,523.9926881135692,2951.5407005185243,190.18469672740056,1423.6145106002018
1779232463.162522,33.0,232.03306816444126,757359.25,839084.94,156983.58,7620632.5,934429.88,7034592.0,796.4584160725196,750.5362452252456,525.1250698483025,2956.710829133652,190.346029384349,1426.1165933072868
1779232463.289621,33.0,232.4006636999322,755923.75,840414.25,156276.06,7586028.5,931263.94,7001566.5,794.9488074471914,751.7252730442176,522.7583478674491,2943.2849066093286,189.70111838442563,1419.4213630007857
1779232463.417463,33.0,232.6630916988045,756491.62,841363.25,156643.36,7574862.5,930655.0,6991329.5,795.5459941069372,752.574125005163,523.9870014511887,2938.9526371923075,189.57707557114006,1417.3460250756173
1779232463.544967,33.0,232.6094087194356,756338.75,841169.12,156326.84,7590331.5,931209.31,7006196.5,795.3852320933156,752.400481558189,522.9282118178501,2944.95441720412,189.68999009774748,1420.3599987918897
1779232463.673357,33.0,232.1043606432498,756069.69,839342.75,156480.88,7568333.5,930215.0,6985236.0,795.1022816950356,750.766848517186,523.4434903314337,2936.4194662247514,189.48744631727982,1416.1106952282973
1779232463.799588,33.0,232.39091597921544,756266.25,840379.0,156308.23,7600073.5,932725.5,7015574.0,795.3089892334505,751.6937429792825,522.8659595902612,2948.7341922946284,189.99884232140738,1422.2610910448218
1779232463.927360,33.0,232.47766101500704,756938.38,840692.69,156326.84,7600250.5,931607.81,7016250.5,796.0158183838106,751.9743292507567,522.9282118178501,2948.802866097854,189.7711656833459,1422.3982372894616
1779232464.054814,33.0,232.67420548307706,756890.69,841403.44,156944.66,7612583.5,933593.38,7026553.5,795.9656663564041,752.6100737515385,524.9948787307443,2953.5879170310545,190.17563195058972,1424.4869553360584
1779232464.181851,33.0,232.3036178812555,757964.81,840063.31,156541.81,7589766.5,931994.19,7005529.5,797.0952385031388,751.4113677679541,523.6473070013418,2944.735204216424,189.84987239040615,1420.2247784738192
1779232464.309814,33.0,232.27053923296768,757302.69,839943.69,156816.86,7628444.0,934278.12,7041758.5,796.3989361255683,751.3043712752582,524.5673755235514,2959.741594183899,190.3151154398812,1427.5694514923723
1779232464.436592,33.0,231.90240722717348,755350.94,838612.44,156625.59,7570111.0,930423.38,6987380.5,794.3464257567182,750.1136081846274,523.9275591038349,2937.10911416392,189.52989391709662,1416.5454478101597
1779232464.564171,33.0,231.7484125970239,755986.31,838055.56,156451.25,7561790.0,929776.0,6978692.5,795.0145971480626,749.6154957715493,523.344375151237,2933.8806694371574,189.39802076626924,1414.7841372803302
1779232464.691097,33.0,232.08213584001547,757145.81,839262.38,156364.94,7585650.0,931475.31,7001240.5,796.2339570930769,750.6949599691342,523.0556599570837,2943.1380533069514,189.744175055763,1419.3552733100946
1779232464.818118,33.0,232.1981572216876,757051.5,839681.94,156607.83,7610614.5,933861.38,7025413.5,796.134778277713,751.0702437718046,523.8681502074362,2952.8239694686226,190.2302243143046,1424.255844147752
1779232464.945410,33.0,232.09730910060358,757544.94,839317.25,156733.92,7610093.5,933860.38,7024821.5,796.6536924400829,750.7440395340415,524.2899333012934,2952.6218279348354,190.2300206114549,1424.1358285131228
1779232465.072640,33.0,232.35920062917262,756630.62,840264.31,157142.69,7611133.5,932138.88,7025010.0,795.6921700727474,751.5911562233281,525.6573079961621,2953.0253350272324,189.87934615572672,1424.1740429508384
1779232465.199975,33.0,232.11900019884544,755483.0,839395.69,156604.44,7607789.5,933510.44,7013013.5,794.4853034404945,750.8142017551337,523.8568103336305,2951.727904530141,190.15873683623704,1421.7420031521392
1779232465.326916,33.0,232.26051498116672,757137.88,839907.44,156727.16,7594896.5,931961.81,7010751.5,796.2256177016461,751.271946740396,524.2673204555922,2946.725580547188,189.84327649213347,1421.2834298995524
1779232465.455416,33.0,232.4654576982629,757177.62,840648.56,156723.77,7599054.0,932481.75,7016122.5,796.2674093051087,751.934856292868,524.2559805817863,2948.3386389478032,189.9491897517973,1422.3722879630552
1779232465.583281,33.0,232.03550440329278,755764.94,839093.75,156653.52,7588125.0,931457.12,7003039.0,794.781798777189,750.5441255053046,524.020987621651,2944.098322589338,189.74046970092726,1419.7198816190148
1779232465.711106,33.0,232.09895169524353,756187.81,839323.19,156458.88,7604920.5,932322.94,7020612.0,795.2264997172048,750.7493526854092,523.369898230039,2950.6147681377506,189.91683970223923,1423.2824403138459
1779232465.838521,33.0,232.18108142724043,755931.69,839620.19,156548.58,7590750.0,932373.5,7006497.0,794.9571573548786,751.0150102537979,523.6699532979982,2945.116790010051,189.9271389183192,1420.4209188902107
1779232465.966029,33.0,232.21578607830307,756092.56,839745.69,156744.08,7561624.0,929857.94,6978545.0,795.1263323737269,751.1272662296657,524.3239194717556,2933.8162634974096,189.4147121777722,1414.7542347362291
1779232466.093547,33.0,232.16996764296783,755418.5,839580.0,157063.14,7602006.5,931225.5,7017861.0,794.417473585856,750.9790615074223,525.39120564771,2949.484172303862,189.69328804688382,1422.7247325252224
1779232466.220915,33.0,232.14259106563554,756801.38,839481.0,157207.02,7622854.5,933496.25,7037175.0,795.871745669307,750.8905089846261,525.8724979908312,2957.5729375560613,190.15584629280005,1426.640242605002
1779232466.348450,33.0,232.18840950097078,756844.06,839646.69,156167.73,7591260.0,931537.0,7007465.0,795.9166290521903,751.0387137068695,522.3959736699906,2945.314663680361,189.75674148455988,1420.6171606711587
1779232466.475605,33.0,232.2656639899539,756906.56,839926.06,157004.73,7607288.0,932726.5,7022223.5,795.9823556555223,751.2886017704411,525.195818618507,2951.5333287543363,189.99904602425707,1423.6091382787192
1779232466.603344,33.0,231.9631223920127,756281.12,838832.0,156606.97,7591481.5,930928.12,7007189.5,795.3246269069152,750.309998001851,523.8652734252909,2945.4006029312895,189.63271089344528,1420.5613088006512
1779232466.730576,33.0,232.18650696711177,756884.75,839639.81,156826.17,7607066.0,933687.44,7022018.5,795.9594197000234,751.0325597537702,524.5985183628235,2951.4471955096133,190.19479224063082,1423.5675788106466
1779232466.857994,33.0,231.94875936750117,756177.94,838780.06,156326.0,7606527.0,933148.31,7022283.5,795.2161201720065,750.2635392338306,522.925401937615,2951.238070199227,190.0849699232816,1423.6213020254722
1779232466.988129,33.0,231.97803847869253,755863.19,838885.94,156613.75,7598579.5,932731.56,7014195.0,794.8851209976268,750.358245709726,523.8879531729025,2948.1545388368972,190.00007676067648,1421.9815275986161
1779232467.115108,33.0,232.2312358699754,756942.31,839801.56,156699.22,7603695.5,932306.75,7020415.0,796.0199512726281,751.1772402645004,524.1738584868209,2950.139483341418,189.9135417531029,1423.2425026786736
1779232467.242726,33.0,232.30579694619868,757061.44,840071.19,156436.02,7582796.0,930092.62,6999119.5,796.1452314367069,751.4184161909806,523.2934293464988,2942.0307367283935,189.46251716253568,1418.9252848623773
1779232467.370128,33.0,232.09813869385607,755622.0,839320.25,156649.3,7570898.5,930252.44,6987635.0,794.6314794063047,750.7467229438232,524.0068713185652,2937.414654390134,189.4950729519719,1416.5970423693036
1779232467.498020,33.0,232.07292182429114,756902.62,839229.06,156829.56,7623198.5,933856.31,7036960.0,795.9782122504481,750.6651562311588,524.6098582366293,2957.706405286623,190.2291915408567,1426.596655845804
1779232467.625532,33.0,232.42425456672234,757576.69,840499.56,156889.64,7610335.5,933099.75,7024075.0,796.6870815545756,751.80158027371,524.8108315753473,2952.7157209313355,190.075078112901,1423.9844912306046
1779232467.752512,33.0,232.30090511131985,758060.12,840053.5,156540.97,7598673.5,932445.31,7013321.5,797.1954689441558,751.4025930179678,523.6444971211067,2948.191009670248,189.9417668199549,1421.8044437188044
1779232467.880263,33.0,232.43402164461503,757314.56,840534.88,156784.7,7589934.0,932651.69,7006213.5,796.4114189220732,751.8331729515398,524.4597972516945,2944.800192137555,189.9838070140723,1420.3634451868031
1779232468.008085,33.0,232.61049825190722,759130.31,841173.06,157360.19,7649831.5,936527.69,7061517.5,798.320908202073,752.4040057697024,526.3848662713142,2968.0396787402788,190.77335925944115,1431.5751760272365
1779232468.134259,33.0,232.42290786034243,757992.62,840494.69,156341.23,7599026.0,933459.81,7014632.5,797.1244842125574,751.7972242051643,522.9763477423533,2948.3277752953154,190.14842336095765,1422.0702215853566
1779232468.261126,33.0,232.47413524368395,758175.31,840679.94,156564.66,7598775.0,933043.12,7014110.0,797.3166057031608,751.9629247591845,523.7237424339268,2948.230390410516,190.0635424205235,1421.9642956240496
1779232468.388547,33.0,232.33776947014982,757355.31,840186.81,156645.91,7603054.0,932838.81,7017279.0,796.4542726674456,751.5218348039674,523.9955314447594,2949.890589303175,190.0219238913049,1422.6067441817186
1779232468.515909,33.0,232.43808112093058,757799.06,840549.56,156579.05,7611998.5,933992.88,7025113.5,796.9209315511025,751.8463037700717,523.77187835843,2953.3609442915813,190.2570112390378,1424.1950254139872
1779232468.643311,33.0,232.3391355337056,757792.12,840191.75,157178.23,7611869.0,933088.62,7026502.5,796.9136332690684,751.5262534854079,525.7761926908697,2953.3106998988264,190.07281090018404,1424.4766161513182
1779232468.770476,33.0,232.58637091481387,759144.19,841085.81,156775.39,7615111.0,933770.38,7028689.5,798.3355047661408,752.3259632685512,524.4286544124225,2954.5685556618555,190.2116873549835,1424.9199847204638
1779232468.898800,33.0,232.9978851170918,757589.56,842573.94,157351.73,7637145.5,934662.5,7049275.0,796.7006159767337,753.6570508013663,526.3565667632324,2963.1176681882166,190.3934147412421,1429.0932648668502
1779232469.026830,33.0,232.80839219166796,757315.56,841888.69,157184.16,7605821.5,932804.38,7020415.0,796.4124705477265,753.044115283729,525.7960291072911,2950.964344955298,190.01491040219034,1423.2425026786736
1779232469.153871,33.0,232.7699018300631,757571.69,841749.5,157041.12,7600658.5,932232.94,7015599.0,796.6818234263089,752.9196140145573,525.3175466444048,2948.9611650341017,189.89850644576782,1422.2661592726356
1779232469.281691,33.0,232.18135795832458,757813.94,839621.19,156893.03,7613940.0,933421.38,7027333.5,796.9365797408236,751.015904723725,524.822171449153,2954.11422219532,190.14059506044435,1424.645084043847
1779232469.410173,33.0,232.23557464268592,756632.56,839817.25,156532.5,7584388.0,930823.94,7001071.0,795.694210226515,751.1912744976587,523.6161641620698,2942.6484129698315,189.61148913056536,1419.3209107255177
1779232469.537074,33.0,232.23882388292486,756742.75,839829.0,157248.48,7626556.0,934498.62,7040265.5,795.8100888572533,751.2017845193037,526.0111856510051,2959.0090736161633,190.36003191823616,1427.266776927336
1779232469.662977,33.0,232.4828100237942,757103.12,840711.31,156813.47,7590823.5,932190.44,7007592.5,796.189063193937,751.9909842808019,524.5560356497456,2945.145307097831,189.88984907465633,1420.6430086330088
1779232469.793987,33.0,232.1005749327076,756683.19,839329.06,156890.48,7609722.5,933100.75,7024719.0,795.747454033342,750.7546032238822,524.8136414555822,2952.477884539375,190.07528181575069,1424.1150487790865
1779232469.921458,33.0,232.4079917736626,755997.25,840440.75,156437.72,7584897.5,930871.44,7002062.5,795.0261019327098,751.7489764972893,523.2991160088793,2942.846092646347,189.62116501592527,1419.5219166406102
1779232470.049463,33.0,232.47819471999946,756844.06,840694.62,156833.78,7596715.0,932711.38,7011446.5,795.9166290521903,751.9760555777162,524.6239745397149,2947.4311359774993,189.99596603716986,1421.4243266327742
1779232470.176464,33.0,232.78563091813038,758935.75,841806.38,157369.5,7644408.5,935507.06,7055979.0,798.1163039149648,752.9704914640183,526.4160091105863,2965.935622045983,190.56545401996988,1430.4523608373815
1779232470.303973,33.0,232.37734936422632,756816.25,840329.94,156435.17,7585288.0,930609.5,7000900.0,795.8873833427716,751.6498602846524,523.2905860153087,2942.99760179979,189.5678070914795,1419.2862440472716
1779232470.431148,33.0,232.34672354665506,757697.81,840219.19,157206.16,7611226.5,933082.56,7025370.5,796.8144544537047,751.5507977402112,525.8696212086858,2953.0614178729948,190.07157646091497,1424.2471267959124
1779232470.558635,33.0,232.00079975223014,756593.88,838968.25,156592.59,7572333.5,930573.06,6988431.0,795.6535333462449,750.4318695294367,523.8171709517428,2937.971416580124,189.5603841596371,1416.758414742893
1779232470.686090,33.0,232.47631154331634,758496.94,840687.81,157021.67,7616347.5,934126.44,7030559.5,797.6548400620352,751.9699642375118,525.2524845365809,2955.0483023154598,190.28421779164137,1425.2990881609314
1779232470.813744,33.0,232.51181260390138,758983.38,840816.19,157244.25,7653933.0,936750.19,7067367.5,798.1663928448319,752.0847962867701,525.9970358969641,2969.6310098359186,190.8186831434955,1432.7611413356506
1779232470.941182,33.0,232.20845800457275,758161.38,839719.19,156452.09,7615491.5,932970.31,7030550.5,797.3019565578102,751.103562776594,523.3471850314721,2954.71618493941,190.04871081603812,1425.2972635989183
1779232471.068262,33.0,231.97993824724077,755924.75,838892.81,156440.25,7583415.5,931471.25,6999196.0,794.9498590728447,750.3643907181262,523.3075791005398,2942.2710950396818,189.7433480221933,1418.9407936394873
1779232471.196079,33.0,232.3865772065049,756972.12,840363.31,156370.86,7581368.0,931778.75,6997287.5,796.0513002333532,751.6797087461243,523.0754629225498,2941.476690451526,189.8059866484706,1418.553885128187
1779232471.323600,33.0,231.98318748747968,756540.25,838904.56,156880.33,7603129.5,932509.06,7017364.5,795.5971346624577,750.3749007397712,524.7796887360751,2949.9198823661327,189.95475287662214,1422.6240775208416
1779232471.450679,33.0,232.3974144596933,757434.69,840402.5,156924.34,7609146.5,933847.25,7023415.5,796.5377507118053,751.7147630225726,524.9269063898197,2952.2544036882014,190.22734599303857,1423.8507913808783
1779232471.577452,33.0,232.24967772797834,756419.12,839868.25,156119.5,7575151.5,931613.88,6991550.5,795.4697512470722,751.2368924639476,522.2346397131603,2939.064765605483,189.77240215964346,1417.3908282094908
1779232471.704348,33.0,232.48417608734997,758238.81,840716.25,156772.0,7633506.5,934630.12,7046422.5,797.3833839321461,751.9954029622423,524.4173145386167,2961.705781352417,190.3868188429694,1428.514980073303
1779232471.832173,33.0,232.46763676320603,756468.81,840656.44,156436.02,7591343.0,931995.19,7006034.5,795.5220065257853,751.9419047158945,523.2934293464988,2945.346866650235,189.85007609325584,1420.3271566756566
1779232471.958735,33.0,232.20276976017146,757399.0,839698.62,157121.53,7627933.0,934573.5,7040257.0,796.5002181922388,751.0851635301908,525.5865257750024,2959.5433325260005,190.3752851876204,1427.2650537298794
1779232472.085958,33.0,232.4161328487804,757544.94,840470.19,156891.33,7615454.5,933555.94,7029230.0,796.6536924400829,751.775309691947,524.8164847867724,2954.701829398623,190.1680053158976,1425.029559805797
1779232472.213435,33.0,232.1322902827504,757514.12,839443.75,156425.86,7603222.5,933102.81,7017442.0,796.621281337448,750.8571899798367,523.2594431760365,2949.955965211895,190.07570144362106,1422.6397890270641
1779232472.341114,33.0,231.94903589858535,756766.62,838781.06,156248.98,7587338.0,932362.38,7003286.0,795.8351911615978,750.2644337037577,522.6677626808232,2943.7929763569186,189.92487374263072,1419.7699557098147
1779232472.469786,33.0,232.63490212008477,757026.69,841261.31,156901.48,7609545.0,932977.38,7023818.5,796.1086874452544,752.4829427407808,524.8504375062796,2952.409016742355,190.05015099518536,1423.9324912132356
1779232472.597802,33.0,232.2930405672862,757256.0,840025.06,156663.67,7587801.5,931822.25,7004237.0,796.3498357238152,751.3771542932373,524.0549403411582,2943.9728086043474,189.81484772243178,1419.9627510958492
1779232472.724904,33.0,232.51642790769606,756762.62,840832.88,156883.72,7598200.0,933042.12,7012327.5,795.8309846589846,752.0997249898558,524.791028609881,2948.007297546931,190.06333871767382,1421.6029309809303
1779232472.852331,33.0,232.37952566385871,757343.38,840337.81,156436.02,7574066.5,930643.88,6990601.5,796.4417267734016,751.6568997629798,523.2934293464988,2938.6437990715885,189.57481039545158,1417.1984382816813
1779232472.980139,33.0,232.36651211103788,756894.69,840290.75,156342.08,7600752.0,931603.75,7016182.5,795.9698728590173,751.6148060082041,522.9791910735435,2948.9974418736588,189.7703386497762,1422.3844517098082
1779232473.107502,33.0,232.76094775355784,756940.31,841717.12,156880.33,7616124.0,933664.19,7031640.0,796.0178480213215,752.8906510783135,524.7796887360751,2954.961587089353,190.1900561493757,1425.518136967041
1779232473.237295,33.0,232.25888897839187,755387.69,839901.56,156791.47,7598673.5,932111.56,7014785.5,794.3850729994774,751.2666872572239,524.482443548351,2948.191009670248,189.8737809938734,1422.1012391395766
1779232473.364851,33.0,232.3084931242693,757094.19,840080.94,156683.98,7616570.5,934246.75,7029778.5,796.1796721768529,751.427137272771,524.1228792311275,2955.1348235477717,190.3087252814867,1425.1407567240303
1779232473.492973,33.0,232.01084059589616,757060.44,839004.56,156311.61,7569760.5,929560.56,6986567.5,796.1441798110536,750.4643477324946,522.8772660131118,2936.9731245140306,189.3541350243337,1416.380629041657
1779232473.619859,33.0,232.86668770952073,757331.5,842099.5,156747.47,7589182.5,932281.44,7006000.5,796.4292334606403,753.2326784890893,524.3352593455616,2944.5086194645396,189.90838603397742,1420.32026388583
1779232473.747209,33.0,232.4334685824467,756512.44,840532.88,156982.73,7584406.0,931956.75,7001062.5,795.5678889530391,751.8313840116854,525.1222265171123,2942.6553967464306,189.84224575571406,1419.3191875280609
